transaction_date,year_transacted,month_transacted,town,is_mature,flat_type,block,street_name,storey_range,floor_area_sqm,flat_model,lease_commence_date,remaining_lease,remaining_years,remaining_months,remaining_whole,resale_price
2018-06,2018,6,SENGKANG,N,3 ROOM,450A,SENGKANG WEST WAY,19 TO 21,67,Model A,2014,95 years 01 month,95,1,95.08,320000
2018-06,2018,6,SENGKANG,N,3 ROOM,450A,SENGKANG WEST WAY,22 TO 24,67,Model A,2014,95 years 01 month,95,1,95.08,336000
2018-06,2018,6,SENGKANG,N,3 ROOM,448B,SENGKANG WEST WAY,16 TO 18,67,Model A,2014,95 years 01 month,95,1,95.08,338000
2018-06,2018,6,SENGKANG,N,3 ROOM,447A,JLN KAYU,22 TO 24,67,Model A,2013,94 years 06 months,94,6,94.5,340000
2018-06,2018,6,SENGKANG,N,3 ROOM,439C,SENGKANG WEST AVE,13 TO 15,69,Model A,2011,91 years 08 months,91,8,91.67,348000
2018-06,2018,6,SENGKANG,N,3 ROOM,450C,SENGKANG WEST WAY,13 TO 15,67,Model A,2014,95 years 02 months,95,2,95.17,350000
2018-06,2018,6,SENGKANG,N,4 ROOM,178D,RIVERVALE CRES,04 TO 06,93,Model A,2015,95 years 10 months,95,10,95.83,365000
2018-06,2018,6,SENGKANG,N,4 ROOM,178D,RIVERVALE CRES,04 TO 06,93,Model A,2015,95 years 09 months,95,9,95.75,375000
2018-06,2018,6,SENGKANG,N,4 ROOM,178D,RIVERVALE CRES,10 TO 12,93,Model A,2015,95 years 10 months,95,10,95.83,375000
2018-06,2018,6,SENGKANG,N,4 ROOM,450A,SENGKANG WEST WAY,07 TO 09,92,Model A,2014,95 years 02 months,95,2,95.17,375000
2018-06,2018,6,SENGKANG,N,4 ROOM,434B,FERNVALE RD,01 TO 03,94,Premium Apartment,2013,94 years 01 month,94,1,94.08,380000
2018-06,2018,6,SENGKANG,N,4 ROOM,180C,RIVERVALE CRES,01 TO 03,93,Model A,2015,95 years 09 months,95,9,95.75,380000
2018-06,2018,6,SENGKANG,N,4 ROOM,212C,COMPASSVALE DR,01 TO 03,95,Premium Apartment,2012,93 years 04 months,93,4,93.33,385000
2018-06,2018,6,SENGKANG,N,4 ROOM,180C,RIVERVALE CRES,07 TO 09,93,Model A,2015,95 years 09 months,95,9,95.75,388000
2018-06,2018,6,SENGKANG,N,4 ROOM,447B,JLN KAYU,10 TO 12,94,Model A,2013,94 years 06 months,94,6,94.5,400000
2018-06,2018,6,SENGKANG,N,4 ROOM,178D,RIVERVALE CRES,16 TO 18,93,Model A,2015,95 years 09 months,95,9,95.75,400000
2018-06,2018,6,SENGKANG,N,4 ROOM,438B,SENGKANG WEST AVE,13 TO 15,94,Model A,2011,91 years 09 months,91,9,91.75,405000
2018-06,2018,6,SENGKANG,N,4 ROOM,411A,FERNVALE RD,13 TO 15,95,Premium Apartment,2012,93 years 05 months,93,5,93.42,410000
2018-06,2018,6,SENGKANG,N,4 ROOM,448A,SENGKANG WEST WAY,07 TO 09,92,Model A,2014,95 years 02 months,95,2,95.17,410000
2018-06,2018,6,SENGKANG,N,4 ROOM,441A,FERNVALE RD,13 TO 15,93,Model A,2012,92 years 09 months,92,9,92.75,417000
2018-06,2018,6,SENGKANG,N,4 ROOM,208A,COMPASSVALE LANE,07 TO 09,92,Model A,2011,92 years 06 months,92,6,92.5,418000
2018-06,2018,6,SENGKANG,N,4 ROOM,210B,COMPASSVALE LANE,07 TO 09,93,Model A,2013,93 years 08 months,93,8,93.67,420000
2018-06,2018,6,SENGKANG,N,4 ROOM,438B,SENGKANG WEST AVE,07 TO 09,94,Model A,2011,91 years 09 months,91,9,91.75,420000
2018-06,2018,6,SENGKANG,N,4 ROOM,410B,FERNVALE RD,16 TO 18,95,Premium Apartment,2012,93 years 06 months,93,6,93.5,420888
2018-06,2018,6,SENGKANG,N,4 ROOM,433B,SENGKANG WEST WAY,07 TO 09,93,Model A,2014,95 years 04 months,95,4,95.33,425000
2018-06,2018,6,SENGKANG,N,4 ROOM,434A,FERNVALE RD,07 TO 09,94,Premium Apartment,2013,94 years 02 months,94,2,94.17,425000
2018-06,2018,6,SENGKANG,N,4 ROOM,435B,FERNVALE RD,19 TO 21,94,Premium Apartment,2013,94 years 01 month,94,1,94.08,428000
2018-06,2018,6,SENGKANG,N,4 ROOM,212B,COMPASSVALE DR,07 TO 09,95,Premium Apartment,2012,93 years 04 months,93,4,93.33,438000
2018-06,2018,6,SENGKANG,N,4 ROOM,450A,SENGKANG WEST WAY,16 TO 18,92,Model A,2014,95 years 02 months,95,2,95.17,438800
2018-06,2018,6,SENGKANG,N,4 ROOM,410A,FERNVALE RD,22 TO 24,96,Premium Apartment,2012,93 years 06 months,93,6,93.5,441200
2018-06,2018,6,SENGKANG,N,4 ROOM,210B,COMPASSVALE LANE,13 TO 15,97,Model A,2013,93 years 08 months,93,8,93.67,445000
2018-06,2018,6,SENGKANG,N,4 ROOM,441D,FERNVALE RD,22 TO 24,94,Model A,2012,92 years 08 months,92,8,92.67,445000
2018-06,2018,6,SENGKANG,N,4 ROOM,445B,FERNVALE RD,13 TO 15,94,Model A,2012,93 years 06 months,93,6,93.5,447000
2018-06,2018,6,SENGKANG,N,4 ROOM,448A,SENGKANG WEST WAY,16 TO 18,92,Model A,2014,95 years 02 months,95,2,95.17,448000
2018-06,2018,6,SENGKANG,N,4 ROOM,433B,SENGKANG WEST WAY,10 TO 12,93,Model A,2014,95 years 05 months,95,5,95.42,450000
2018-06,2018,6,SENGKANG,N,4 ROOM,213B,COMPASSVALE LANE,16 TO 18,100,Premium Apartment,2012,93 years 04 months,93,4,93.33,460000
2018-06,2018,6,SENGKANG,N,4 ROOM,446C,JLN KAYU,22 TO 24,93,Model A,2013,94 years 05 months,94,5,94.42,460000
2018-06,2018,6,SENGKANG,N,4 ROOM,433B,SENGKANG WEST WAY,16 TO 18,93,Model A,2014,95 years 04 months,95,4,95.33,490000
2018-06,2018,6,SENGKANG,N,4 ROOM,277B,COMPASSVALE LINK,04 TO 06,92,Premium Apartment,2009,90 years 01 month,90,1,90.08,505000
2018-06,2018,6,SENGKANG,N,4 ROOM,270A,SENGKANG CTRL,13 TO 15,93,Premium Apartment,2010,91 years,91,0,91,526000
2018-06,2018,6,SENGKANG,N,4 ROOM,273A,COMPASSVALE LINK,07 TO 09,90,Premium Apartment,2009,90 years 02 months,90,2,90.17,540000
2018-06,2018,6,SENGKANG,N,4 ROOM,271B,SENGKANG CTRL,10 TO 12,93,Premium Apartment,2010,91 years,91,0,91,540000
2018-06,2018,6,SENGKANG,N,5 ROOM,213A,COMPASSVALE LANE,04 TO 06,115,Premium Apartment,2012,93 years 04 months,93,4,93.33,515000
2018-06,2018,6,SENGKANG,N,5 ROOM,212B,COMPASSVALE DR,07 TO 09,115,Premium Apartment,2012,93 years 05 months,93,5,93.42,520000
2018-06,2018,6,SENGKANG,N,5 ROOM,213A,COMPASSVALE LANE,04 TO 06,115,Premium Apartment,2012,93 years 05 months,93,5,93.42,520000
2018-06,2018,6,SENGKANG,N,5 ROOM,212B,COMPASSVALE DR,10 TO 12,115,Premium Apartment,2012,93 years 05 months,93,5,93.42,522000
2018-06,2018,6,SENGKANG,N,5 ROOM,212A,COMPASSVALE DR,04 TO 06,115,Premium Apartment,2012,93 years 05 months,93,5,93.42,540000
2018-06,2018,6,SENGKANG,N,5 ROOM,430D,FERNVALE LINK,13 TO 15,112,Improved,2015,96 years,96,0,96,570000
2018-06,2018,6,TAMPINES,Y,5 ROOM,167C,SIMEI LANE,04 TO 06,110,DBSS,2011,91 years 09 months,91,9,91.75,725000
2018-06,2018,6,TAMPINES,Y,5 ROOM,167A,SIMEI LANE,10 TO 12,111,DBSS,2011,91 years 09 months,91,9,91.75,780000
2018-06,2018,6,TOA PAYOH,Y,3 ROOM,139B,LOR 1A TOA PAYOH,01 TO 03,70,DBSS,2012,93 years,93,0,93,570000
2018-06,2018,6,TOA PAYOH,Y,3 ROOM,138A,LOR 1A TOA PAYOH,10 TO 12,70,DBSS,2012,92 years 11 months,92,11,92.92,625000
2018-06,2018,6,TOA PAYOH,Y,5 ROOM,139B,LOR 1A TOA PAYOH,04 TO 06,113,DBSS,2012,92 years 11 months,92,11,92.92,825000
2018-06,2018,6,TOA PAYOH,Y,5 ROOM,138B,LOR 1A TOA PAYOH,07 TO 09,113,DBSS,2012,93 years,93,0,93,838000
2018-06,2018,6,TOA PAYOH,Y,5 ROOM,139B,LOR 1A TOA PAYOH,07 TO 09,110,DBSS,2012,92 years 11 months,92,11,92.92,840000
2018-06,2018,6,TOA PAYOH,Y,5 ROOM,138B,LOR 1A TOA PAYOH,04 TO 06,113,DBSS,2012,92 years 11 months,92,11,92.92,852000
2018-06,2018,6,TOA PAYOH,Y,5 ROOM,139A,LOR 1A TOA PAYOH,10 TO 12,110,DBSS,2012,92 years 11 months,92,11,92.92,856000
2018-06,2018,6,TOA PAYOH,Y,5 ROOM,139B,LOR 1A TOA PAYOH,04 TO 06,113,DBSS,2012,93 years,93,0,93,860000
2018-06,2018,6,TOA PAYOH,Y,5 ROOM,139B,LOR 1A TOA PAYOH,16 TO 18,113,DBSS,2012,92 years 11 months,92,11,92.92,903888
2018-06,2018,6,TOA PAYOH,Y,5 ROOM,139A,LOR 1A TOA PAYOH,22 TO 24,114,DBSS,2012,92 years 11 months,92,11,92.92,945000
2018-06,2018,6,TOA PAYOH,Y,5 ROOM,139A,LOR 1A TOA PAYOH,28 TO 30,117,DBSS,2012,92 years 11 months,92,11,92.92,988000
2018-06,2018,6,TOA PAYOH,Y,5 ROOM,139B,LOR 1A TOA PAYOH,31 TO 33,117,DBSS,2012,92 years 11 months,92,11,92.92,1015000
2018-06,2018,6,TOA PAYOH,Y,5 ROOM,138B,LOR 1A TOA PAYOH,34 TO 36,114,DBSS,2012,92 years 11 months,92,11,92.92,1065000
2018-06,2018,6,WOODLANDS,N,3 ROOM,571C,WOODLANDS AVE 1,04 TO 06,67,Model A,2013,94 years 06 months,94,6,94.5,300000
2018-06,2018,6,WOODLANDS,N,3 ROOM,570B,WOODLANDS AVE 1,01 TO 03,67,Model A,2013,94 years 06 months,94,6,94.5,310000
2018-06,2018,6,WOODLANDS,N,3 ROOM,887B,WOODLANDS DR 50,10 TO 12,67,Premium Apartment,2015,95 years 09 months,95,9,95.75,315000
2018-06,2018,6,WOODLANDS,N,3 ROOM,887C,WOODLANDS DR 50,10 TO 12,67,Premium Apartment,2015,95 years 09 months,95,9,95.75,317000
2018-06,2018,6,WOODLANDS,N,3 ROOM,887B,WOODLANDS DR 50,13 TO 15,67,Premium Apartment,2015,95 years 09 months,95,9,95.75,318000
2018-06,2018,6,WOODLANDS,N,4 ROOM,12C,MARSILING LANE,10 TO 12,93,Model A,2013,94 years 01 month,94,1,94.08,368000
2018-06,2018,6,WOODLANDS,N,4 ROOM,12B,MARSILING LANE,16 TO 18,93,Model A,2013,94 years 01 month,94,1,94.08,375000
2018-06,2018,6,WOODLANDS,N,4 ROOM,571B,WOODLANDS AVE 1,04 TO 06,92,Model A,2013,94 years 06 months,94,6,94.5,375000
2018-06,2018,6,WOODLANDS,N,4 ROOM,12A,MARSILING LANE,13 TO 15,93,Model A,2013,94 years 01 month,94,1,94.08,380888
2018-06,2018,6,WOODLANDS,N,4 ROOM,571A,WOODLANDS AVE 1,04 TO 06,92,Model A,2013,94 years 06 months,94,6,94.5,385000
2018-06,2018,6,WOODLANDS,N,4 ROOM,12B,MARSILING LANE,19 TO 21,93,Model A,2013,94 years,94,0,94,390000
2018-06,2018,6,WOODLANDS,N,4 ROOM,12B,MARSILING LANE,22 TO 24,93,Model A,2013,94 years 01 month,94,1,94.08,399888
2018-06,2018,6,WOODLANDS,N,4 ROOM,886C,WOODLANDS DR 50,07 TO 09,92,Premium Apartment,2015,95 years 09 months,95,9,95.75,400000
2018-06,2018,6,WOODLANDS,N,4 ROOM,12A,MARSILING LANE,22 TO 24,94,Model A,2013,94 years 01 month,94,1,94.08,410000
2018-06,2018,6,WOODLANDS,N,4 ROOM,887A,WOODLANDS DR 50,13 TO 15,92,Premium Apartment,2015,95 years 09 months,95,9,95.75,417000
2018-06,2018,6,WOODLANDS,N,4 ROOM,571B,WOODLANDS AVE 1,10 TO 12,92,Model A,2013,94 years 05 months,94,5,94.42,419000
2018-06,2018,6,YISHUN,N,2 ROOM,459,YISHUN AVE 11,04 TO 06,48,Model A,2013,94 years 02 months,94,2,94.17,227000
2018-06,2018,6,YISHUN,N,3 ROOM,455,YISHUN ST 41,10 TO 12,67,Model A,2013,94 years 03 months,94,3,94.25,305000
2018-06,2018,6,YISHUN,N,4 ROOM,458,YISHUN AVE 11,04 TO 06,93,Model A,2013,94 years 03 months,94,3,94.25,340000
2018-06,2018,6,YISHUN,N,4 ROOM,458,YISHUN AVE 11,04 TO 06,93,Model A,2013,94 years 02 months,94,2,94.17,358000
2018-06,2018,6,YISHUN,N,4 ROOM,448,YISHUN RING RD,10 TO 12,92,Model A,2012,93 years 03 months,93,3,93.25,380000
2018-06,2018,6,YISHUN,N,4 ROOM,443,YISHUN AVE 11,04 TO 06,92,Model A,2012,93 years 02 months,93,2,93.17,390000
2018-06,2018,6,YISHUN,N,4 ROOM,451,YISHUN RING RD,10 TO 12,92,Model A,2012,93 years 03 months,93,3,93.25,400000
2018-06,2018,6,YISHUN,N,4 ROOM,446,YISHUN AVE 11,10 TO 12,92,Model A,2012,93 years 02 months,93,2,93.17,405000
2018-06,2018,6,YISHUN,N,4 ROOM,445,YISHUN AVE 11,10 TO 12,92,Model A,2012,93 years 02 months,93,2,93.17,408000
2018-06,2018,6,YISHUN,N,4 ROOM,451,YISHUN RING RD,10 TO 12,97,Model A,2012,93 years 03 months,93,3,93.25,412888
2018-06,2018,6,YISHUN,N,4 ROOM,448,YISHUN RING RD,07 TO 09,92,Model A,2012,93 years 02 months,93,2,93.17,413000
2018-06,2018,6,YISHUN,N,4 ROOM,443,YISHUN AVE 11,13 TO 15,97,Model A,2012,93 years 02 months,93,2,93.17,415000
2018-06,2018,6,YISHUN,N,4 ROOM,452,YISHUN RING RD,13 TO 15,97,Model A,2012,93 years 02 months,93,2,93.17,415000
2018-07,2018,7,ANG MO KIO,Y,3 ROOM,307C,ANG MO KIO AVE 1,10 TO 12,70,Model A,2012,93 years 03 months,93,3,93.25,448000
2018-07,2018,7,ANG MO KIO,Y,4 ROOM,307A,ANG MO KIO AVE 1,13 TO 15,88,Model A,2012,93 years 02 months,93,2,93.17,648000
2018-07,2018,7,ANG MO KIO,Y,4 ROOM,310C,ANG MO KIO AVE 1,07 TO 09,94,Model A,2012,93 years 02 months,93,2,93.17,664000
2018-07,2018,7,ANG MO KIO,Y,4 ROOM,588D,ANG MO KIO ST 52,13 TO 15,91,DBSS,2011,91 years 11 months,91,11,91.92,675000
2018-07,2018,7,ANG MO KIO,Y,4 ROOM,588D,ANG MO KIO ST 52,16 TO 18,91,DBSS,2011,91 years 11 months,91,11,91.92,688000
2018-07,2018,7,ANG MO KIO,Y,4 ROOM,588D,ANG MO KIO ST 52,19 TO 21,91,DBSS,2011,91 years 11 months,91,11,91.92,735000
2018-07,2018,7,ANG MO KIO,Y,5 ROOM,588D,ANG MO KIO ST 52,04 TO 06,117,DBSS,2011,92 years 02 months,92,2,92.17,760000
2018-07,2018,7,ANG MO KIO,Y,5 ROOM,588A,ANG MO KIO ST 52,19 TO 21,112,DBSS,2011,91 years 11 months,91,11,91.92,810000
2018-07,2018,7,ANG MO KIO,Y,5 ROOM,588C,ANG MO KIO ST 52,04 TO 06,120,DBSS,2011,91 years 11 months,91,11,91.92,865000
2018-07,2018,7,ANG MO KIO,Y,5 ROOM,588C,ANG MO KIO ST 52,25 TO 27,117,DBSS,2011,91 years 11 months,91,11,91.92,878000
2018-07,2018,7,ANG MO KIO,Y,5 ROOM,588B,ANG MO KIO ST 52,13 TO 15,120,DBSS,2011,91 years 11 months,91,11,91.92,888000
2018-07,2018,7,ANG MO KIO,Y,5 ROOM,588B,ANG MO KIO ST 52,28 TO 30,112,DBSS,2011,91 years 11 months,91,11,91.92,890000
2018-07,2018,7,ANG MO KIO,Y,5 ROOM,588C,ANG MO KIO ST 52,28 TO 30,117,DBSS,2011,91 years 11 months,91,11,91.92,905000
2018-07,2018,7,ANG MO KIO,Y,5 ROOM,588C,ANG MO KIO ST 52,22 TO 24,120,DBSS,2011,91 years 11 months,91,11,91.92,905000
2018-07,2018,7,ANG MO KIO,Y,5 ROOM,310B,ANG MO KIO AVE 1,19 TO 21,121,Improved,2012,93 years 02 months,93,2,93.17,920000
2018-07,2018,7,BUKIT MERAH,Y,3 ROOM,127C,KIM TIAN RD,22 TO 24,62,Model A,2013,93 years 07 months,93,7,93.58,512000
2018-07,2018,7,BUKIT MERAH,Y,3 ROOM,126C,KIM TIAN RD,10 TO 12,62,Model A,2013,93 years 08 months,93,8,93.67,540000
2018-07,2018,7,BUKIT MERAH,Y,3 ROOM,80B,TELOK BLANGAH ST 31,07 TO 09,67,Premium Apartment,2013,94 years 01 month,94,1,94.08,570000
2018-07,2018,7,BUKIT MERAH,Y,3 ROOM,52,HAVELOCK RD,19 TO 21,69,Model A,2013,93 years 11 months,93,11,93.92,593000
2018-07,2018,7,BUKIT MERAH,Y,3 ROOM,54,HAVELOCK RD,34 TO 36,69,Model A,2013,93 years 10 months,93,10,93.83,618000
2018-07,2018,7,BUKIT MERAH,Y,4 ROOM,127D,KIM TIAN RD,04 TO 06,88,Model A,2013,93 years 08 months,93,8,93.67,670000
2018-07,2018,7,BUKIT MERAH,Y,4 ROOM,54,HAVELOCK RD,04 TO 06,94,Model A,2013,93 years 10 months,93,10,93.83,745000
2018-07,2018,7,BUKIT MERAH,Y,4 ROOM,127C,KIM TIAN RD,07 TO 09,93,Model A,2013,93 years 08 months,93,8,93.67,745000
2018-07,2018,7,BUKIT MERAH,Y,4 ROOM,80A,TELOK BLANGAH ST 31,07 TO 09,95,Premium Apartment,2013,94 years 01 month,94,1,94.08,750000
2018-07,2018,7,BUKIT MERAH,Y,4 ROOM,52,HAVELOCK RD,13 TO 15,89,Model A,2013,93 years 11 months,93,11,93.92,761557
2018-07,2018,7,BUKIT MERAH,Y,4 ROOM,80A,TELOK BLANGAH ST 31,16 TO 18,95,Premium Apartment,2013,94 years 02 months,94,2,94.17,800000
2018-07,2018,7,BUKIT MERAH,Y,4 ROOM,80A,TELOK BLANGAH ST 31,19 TO 21,95,Premium Apartment,2013,94 years 01 month,94,1,94.08,800888
2018-07,2018,7,BUKIT MERAH,Y,4 ROOM,80A,TELOK BLANGAH ST 31,34 TO 36,95,Premium Apartment,2013,94 years 01 month,94,1,94.08,840000
2018-07,2018,7,BUKIT MERAH,Y,5 ROOM,9B,BOON TIONG RD,25 TO 27,112,Improved,2016,96 years 06 months,96,6,96.5,1088000
2018-07,2018,7,BUKIT PANJANG,N,4 ROOM,455,SEGAR RD,04 TO 06,93,Premium Apartment,2012,93 years 04 months,93,4,93.33,399000
2018-07,2018,7,BUKIT PANJANG,N,4 ROOM,633B,SENJA RD,07 TO 09,93,Model A,2013,94 years 06 months,94,6,94.5,425000
2018-07,2018,7,BUKIT PANJANG,N,4 ROOM,455,SEGAR RD,13 TO 15,93,Premium Apartment,2012,93 years 04 months,93,4,93.33,430000
2018-07,2018,7,BUKIT PANJANG,N,4 ROOM,455,SEGAR RD,10 TO 12,93,Premium Apartment,2012,93 years 05 months,93,5,93.42,433000
2018-07,2018,7,BUKIT PANJANG,N,4 ROOM,633B,SENJA RD,13 TO 15,93,Model A,2013,94 years 06 months,94,6,94.5,443000
2018-07,2018,7,BUKIT PANJANG,N,4 ROOM,455,SEGAR RD,13 TO 15,93,Premium Apartment,2012,93 years 04 months,93,4,93.33,445000
2018-07,2018,7,BUKIT PANJANG,N,4 ROOM,633D,SENJA RD,22 TO 24,93,Model A,2013,94 years 05 months,94,5,94.42,458000
2018-07,2018,7,CENTRAL AREA,Y,4 ROOM,1B,CANTONMENT RD,10 TO 12,93,Type S1,2011,91 years 06 months,91,6,91.5,890000
2018-07,2018,7,CENTRAL AREA,Y,4 ROOM,1F,CANTONMENT RD,37 TO 39,93,Type S1,2011,91 years 06 months,91,6,91.5,920000
2018-07,2018,7,CENTRAL AREA,Y,4 ROOM,1B,CANTONMENT RD,34 TO 36,93,Type S1,2011,91 years 06 months,91,6,91.5,1000000
2018-07,2018,7,CENTRAL AREA,Y,4 ROOM,1F,CANTONMENT RD,37 TO 39,95,Type S1,2011,91 years 07 months,91,7,91.58,1020000
2018-07,2018,7,CENTRAL AREA,Y,5 ROOM,1C,CANTONMENT RD,16 TO 18,107,Type S2,2011,91 years 07 months,91,7,91.58,920000
2018-07,2018,7,CENTRAL AREA,Y,5 ROOM,1E,CANTONMENT RD,13 TO 15,105,Type S2,2011,91 years 07 months,91,7,91.58,950000
2018-07,2018,7,CHOA CHU KANG,N,4 ROOM,476D,CHOA CHU KANG AVE 5,04 TO 06,92,Model A,2013,94 years 01 month,94,1,94.08,375000
2018-07,2018,7,CHOA CHU KANG,N,4 ROOM,476B,CHOA CHU KANG AVE 5,07 TO 09,92,Model A,2013,94 years,94,0,94,400000
2018-07,2018,7,CLEMENTI,Y,2 ROOM,423,CLEMENTI AVE 1,22 TO 24,49,Model A,2013,94 years 03 months,94,3,94.25,377000
2018-07,2018,7,CLEMENTI,Y,3 ROOM,417,CLEMENTI AVE 1,16 TO 18,73,Model A,2013,94 years 02 months,94,2,94.17,510000
2018-07,2018,7,CLEMENTI,Y,3 ROOM,418,CLEMENTI AVE 1,19 TO 21,75,Model A,2013,94 years 03 months,94,3,94.25,530000
2018-07,2018,7,CLEMENTI,Y,3 ROOM,420,CLEMENTI AVE 1,34 TO 36,73,Model A,2013,94 years 03 months,94,3,94.25,540000
2018-07,2018,7,CLEMENTI,Y,4 ROOM,416,CLEMENTI AVE 1,25 TO 27,99,Model A,2013,94 years 03 months,94,3,94.25,570000
2018-07,2018,7,CLEMENTI,Y,4 ROOM,421,CLEMENTI AVE 1,04 TO 06,100,Model A,2013,94 years 03 months,94,3,94.25,630000
2018-07,2018,7,CLEMENTI,Y,4 ROOM,424,CLEMENTI AVE 1,04 TO 06,99,Model A,2013,94 years 02 months,94,2,94.17,630000
2018-07,2018,7,CLEMENTI,Y,4 ROOM,417,CLEMENTI AVE 1,07 TO 09,96,Model A,2013,94 years 02 months,94,2,94.17,650000
2018-07,2018,7,CLEMENTI,Y,4 ROOM,417,CLEMENTI AVE 1,07 TO 09,96,Model A,2013,94 years 02 months,94,2,94.17,650000
2018-07,2018,7,CLEMENTI,Y,4 ROOM,421,CLEMENTI AVE 1,13 TO 15,100,Model A,2013,94 years 03 months,94,3,94.25,670000
2018-07,2018,7,CLEMENTI,Y,4 ROOM,421,CLEMENTI AVE 1,22 TO 24,96,Model A,2013,94 years 04 months,94,4,94.33,720000
2018-07,2018,7,CLEMENTI,Y,4 ROOM,424,CLEMENTI AVE 1,13 TO 15,100,Model A,2013,94 years 02 months,94,2,94.17,720000
2018-07,2018,7,CLEMENTI,Y,5 ROOM,425,CLEMENTI AVE 1,07 TO 09,117,Improved,2013,94 years 03 months,94,3,94.25,825000
2018-07,2018,7,GEYLANG,Y,4 ROOM,2B,GEYLANG SERAI,13 TO 15,93,Model A,2011,92 years 05 months,92,5,92.42,660000
2018-07,2018,7,HOUGANG,N,2 ROOM,986A,BUANGKOK CRES,04 TO 06,47,Model A,2012,92 years 11 months,92,11,92.92,233000
2018-07,2018,7,HOUGANG,N,3 ROOM,987B,BUANGKOK GREEN,04 TO 06,68,Model A,2015,95 years 08 months,95,8,95.67,310000
2018-07,2018,7,HOUGANG,N,3 ROOM,987C,BUANGKOK GREEN,07 TO 09,68,Model A,2015,95 years 07 months,95,7,95.58,325000
2018-07,2018,7,HOUGANG,N,4 ROOM,987A,BUANGKOK GREEN,07 TO 09,93,Model A,2015,95 years 08 months,95,8,95.67,395000
2018-07,2018,7,HOUGANG,N,4 ROOM,987C,BUANGKOK GREEN,04 TO 06,93,Model A,2015,95 years 08 months,95,8,95.67,400000
2018-07,2018,7,HOUGANG,N,4 ROOM,987A,BUANGKOK GREEN,07 TO 09,93,Model A,2015,95 years 08 months,95,8,95.67,418000
2018-07,2018,7,HOUGANG,N,4 ROOM,988A,BUANGKOK GREEN,10 TO 12,93,Model A,2015,95 years 07 months,95,7,95.58,438000
2018-07,2018,7,HOUGANG,N,4 ROOM,988B,BUANGKOK GREEN,07 TO 09,93,Model A,2015,95 years 07 months,95,7,95.58,438000
2018-07,2018,7,HOUGANG,N,4 ROOM,988C,BUANGKOK GREEN,04 TO 06,93,Model A,2015,95 years 07 months,95,7,95.58,460000
2018-07,2018,7,JURONG EAST,N,2 ROOM,23,TEBAN GDNS RD,19 TO 21,47,Model A,2013,94 years 03 months,94,3,94.25,240000
2018-07,2018,7,JURONG EAST,N,3 ROOM,23,TEBAN GDNS RD,10 TO 12,72,Model A,2013,94 years 03 months,94,3,94.25,300000
2018-07,2018,7,JURONG EAST,N,3 ROOM,23,TEBAN GDNS RD,10 TO 12,72,Model A,2013,94 years 03 months,94,3,94.25,315000
2018-07,2018,7,JURONG EAST,N,3 ROOM,371,JURONG EAST ST 32,13 TO 15,64,Model A,2014,94 years 08 months,94,8,94.67,338000
2018-07,2018,7,JURONG EAST,N,3 ROOM,23,TEBAN GDNS RD,34 TO 36,72,Model A,2013,94 years 02 months,94,2,94.17,415000
2018-07,2018,7,JURONG EAST,N,4 ROOM,23,TEBAN GDNS RD,22 TO 24,87,Model A,2013,94 years 02 months,94,2,94.17,410000
2018-07,2018,7,JURONG EAST,N,4 ROOM,22,TEBAN GDNS RD,34 TO 36,87,Model A,2013,94 years 02 months,94,2,94.17,485000
2018-07,2018,7,JURONG EAST,N,5 ROOM,22,TEBAN GDNS RD,25 TO 27,118,Improved,2013,94 years 03 months,94,3,94.25,605000
2018-07,2018,7,JURONG WEST,N,3 ROOM,181B,BOON LAY DR,07 TO 09,68,Model A,2014,94 years 11 months,94,11,94.92,303888
2018-07,2018,7,JURONG WEST,N,3 ROOM,180B,BOON LAY DR,10 TO 12,68,Model A,2014,95 years,95,0,95,312000
2018-07,2018,7,JURONG WEST,N,3 ROOM,180C,BOON LAY DR,10 TO 12,68,Model A,2014,94 years 10 months,94,10,94.83,315000
2018-07,2018,7,JURONG WEST,N,3 ROOM,181A,BOON LAY DR,16 TO 18,68,Model A,2014,94 years 11 months,94,11,94.92,320000
2018-07,2018,7,JURONG WEST,N,3 ROOM,181A,BOON LAY DR,10 TO 12,68,Model A,2014,94 years 11 months,94,11,94.92,325000
2018-07,2018,7,JURONG WEST,N,3 ROOM,181B,BOON LAY DR,13 TO 15,68,Model A,2014,94 years 10 months,94,10,94.83,325000
2018-07,2018,7,JURONG WEST,N,4 ROOM,181A,BOON LAY DR,07 TO 09,93,Model A,2014,94 years 10 months,94,10,94.83,410000
2018-07,2018,7,JURONG WEST,N,4 ROOM,338A,TAH CHING RD,01 TO 03,94,Model A,2010,90 years 10 months,90,10,90.83,410000
2018-07,2018,7,JURONG WEST,N,4 ROOM,338B,KANG CHING RD,10 TO 12,89,Model A,2012,92 years 09 months,92,9,92.75,433000
2018-07,2018,7,JURONG WEST,N,4 ROOM,339C,KANG CHING RD,07 TO 09,89,Model A,2012,92 years 08 months,92,8,92.67,440000
2018-07,2018,7,JURONG WEST,N,4 ROOM,337A,TAH CHING RD,16 TO 18,88,Model A,2010,90 years 09 months,90,9,90.75,455000
2018-07,2018,7,JURONG WEST,N,5 ROOM,339B,KANG CHING RD,13 TO 15,112,Improved,2012,92 years 08 months,92,8,92.67,535000
